loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps
3778,0,-0.16162469617024489,0.012057230815571349,-10.69764671437671,-31.586306944102347,-4.318296918376979,13.188687408048237
3779,0,-0.1687307447747703,0.0068775227734689135,-10.719298912571112,-32.83637136490835,-4.987724817193761,13.41378669999709
3780,0,-0.16714322676620652,-0.0031981470028248195,-10.755325096126974,-34.07379338290421,-5.6725556752308055,13.461324017801608
3781,0,-0.1611827587998215,-0.01909589534529564,-10.774883539896836,-35.10435631232102,-6.526038808833001,13.817025862616399
3782,0,-0.16136617335097592,-0.02733717909051357,-10.82791036700025,-36.0359847094483,-7.35632547091801,14.14676326135853
3783,0,-0.16465651553595043,-0.03326647259484852,-10.882905393557827,-35.848703764071814,-8.19006491726465,14.313791763844002
3784,0,-0.16906556372563297,-0.03864132223329886,-10.92676393300472,-36.55596561315666,-8.966010021586003,14.290865754440087
3785,0,-0.1698459507980372,-0.045702756529337196,-10.966195481826114,-37.60417282309021,-8.939857156162704,14.438833628497925
3786,0,-0.17334193539820453,-0.05032307369348165,-11.026615884623585,-38.904669740946844,-9.682450851993378,14.650355373674493
3787,0,-0.1781106643383164,-0.061283112607401755,-11.061117606945539,-39.26695385354066,-10.385180872271949,14.484283426388679
3788,0,-0.17694151569998667,-0.0700366440447415,-11.090548513821206,-40.40739454213661,-10.619184217652597,14.612178221917432
3789,0,-0.18214542911896073,-0.07527758065163444,-11.114275298546342,-40.48241917536402,-11.32680693471333,14.712307765090252
3790,0,-0.18062133673445524,-0.08098445494192479,-11.161736453066231,-41.25040265620972,-11.892632210056389,14.778159002177372
3791,0,-0.17398239807875887,-0.08833439958190556,-11.202109284909744,-41.39799116993637,-12.720630281424425,14.554810467266849
3792,0,-0.17473485505508243,-0.09453210163829531,-11.255337937266392,-42.013290715817234,-13.381919868388714,14.832625926838022
3793,0,-0.18253413162551071,-0.10710839976063771,-11.301600784290901,-42.42532240359463,-14.0647820779508,14.583017691095952
