loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps
798,174182,-11.030511,-0.527768,-0.835579,-35.271131,-34.185926,-9.967738
799,174400,-11.379156,0.245462,-1.237304,-29.854073,0.774590,-28.223125
800,174618,-12.554557,0.461262,-1.638759,-24.989342,31.187688,-43.029216
801,174836,-12.127223,0.412108,-1.415661,-13.292727,43.799297,-42.182523
802,175054,-11.245861,0.578745,-0.128797,3.982724,86.745689,-39.408569
803,175272,-10.386335,0.868465,1.244819,16.538943,110.190011,-27.121911
804,175490,-9.136132,1.230373,2.168306,21.817903,117.767499,-14.411271
805,175708,-7.948996,1.256937,2.600483,31.419810,124.171298,1.581544
806,175926,-6.948384,0.986026,1.973776,39.483878,91.563585,13.607639
807,176144,-6.809759,0.277392,1.026569,42.265927,66.094566,17.057703
808,176362,-7.562770,-0.279110,-0.788071,35.484969,0.802344,21.335871
809,176580,-8.091081,-0.654361,-1.531824,29.817135,-52.809688,18.774051
810,176798,-9.043221,-0.652625,-1.417661,10.402226,-105.073245,26.734893
811,177016,-8.759059,-0.649532,-1.073096,-0.185417,-121.668721,23.875861
812,177234,-9.751286,-1.044667,0.141538,-12.869676,-128.457069,30.634875
813,177452,-9.681148,-1.430832,0.362257,-23.818733,-105.573768,28.027824
814,177670,-9.884939,-1.189985,0.336296,-33.288617,-79.687322,22.242741
815,177888,-10.345216,-0.968193,0.192126,-37.110999,-59.835988,5.636332
816,178106,-11.422184,-0.326715,-0.788817,-36.168294,-27.388484,-7.678583
817,178324,-11.646532,0.216583,-1.619891,-35.897307,5.121584,-26.961116
818,178542,-12.357389,0.657977,-2.004228,-21.704320,17.253327,-41.489301
819,178760,-12.207910,0.691577,-1.053616,-19.570912,52.254037,-46.355856
820,178978,-11.207754,0.915286,0.253596,5.106546,84.504705,-38.110514
821,179196,-10.199082,0.947266,1.377140,13.498523,114.977811,-25.789796
822,179414,-8.979805,1.292819,1.957378,28.031200,124.893024,-12.257181
823,179632,-7.697672,1.270496,2.225401,33.406338,118.277852,2.563187
824,179850,-7.233736,0.821668,1.401193,38.372261,84.840499,10.257759
825,180068,-7.006453,0.211625,0.387297,38.452217,53.339144,14.688826
826,180286,-7.445488,-0.414958,-0.737427,33.406332,-8.745491,22.088984
827,180504,-8.273883,-0.694441,-1.576296,20.685929,-58.900656,21.255274
828,180722,-9.013959,-0.591592,-1.340516,11.487946,-102.423999,28.166772
829,180940,-9.332671,-0.742819,-0.982555,-0.169658,-123.617853,29.577273
830,181158,-9.614187,-1.155398,-0.142813,-16.119539,-126.324553,25.172835
831,181376,-9.606068,-1.255177,0.244685,-33.676447,-115.798934,26.517796
832,181594,-9.717918,-1.419223,0.529201,-31.679472,-84.675166,20.550405
833,181812,-10.506510,-0.823800,0.111668,-36.917449,-59.592591,2.200713
834,182030,-11.416001,-0.144941,-1.225608,-41.893934,-22.995548,-14.847324
835,182248,-11.738088,0.391077,-1.377950,-29.385772,10.717432,-41.812953
836,182466,-12.369490,0.626116,-1.960914,-25.230413,36.941403,-41.877996
837,182684,-12.086443,0.805827,-1.041121,-7.745181,63.004201,-44.072777
838,182902,-11.294465,0.702045,0.269437,-1.251066,95.258530,-37.637906
839,183120,-10.096577,1.184271,1.404512,10.519533,117.507077,-29.335272
840,183338,-8.926775,1.383960,2.596577,25.650826,121.404040,-5.493358
841,183556,-7.866419,1.364522,2.443428,33.944199,116.828474,1.073913
842,183774,-7.199578,0.759694,1.366473,34.887548,91.730321,11.534651
843,183992,-7.003771,0.086818,0.792652,40.332892,34.641705,14.666792
844,184210,-7.732981,-0.437894,-1.262654,29.372019,-13.966971,16.753328
845,184428,-8.290785,-0.562243,-1.718565,24.640417,-66.078459,26.652903
846,184646,-8.804400,-0.659013,-1.386965,11.495242,-103.493904,20.730937
847,184864,-9.202794,-0.860668,-0.406578,-3.310318,-127.545685,28.322852
848,185082,-9.388390,-1.204266,-0.136657,-18.100834,-116.366656,33.702659
849,185300,-9.675444,-1.587712,0.636878,-30.130097,-105.822084,21.877522
850,185518,-10.223537,-1.374547,0.994560,-36.362042,-80.648479,11.725831
851,185736,-10.593566,-0.669815,0.041520,-38.870312,-50.665968,-1.864709
852,185954,-11.534581,-0.098031,-0.969363,-40.043127,-17.766957,-15.087578
853,186172,-12.083473,0.516174,-1.631391,-31.013119,8.927617,-32.664755
854,186390,-12.386766,0.506719,-1.586019,-19.312769,36.622254,-41.405528
855,186608,-11.989057,0.565327,-0.795471,-7.981239,64.071903,-45.744974
856,186826,-11.161544,0.842283,0.215971,5.670000,97.329590,-35.844789
857,187044,-9.925154,1.181412,1.547283,15.950589,121.836401,-27.066558
858,187262,-8.639372,1.323948,2.581343,25.066835,122.984213,-11.143996
859,187480,-7.291832,1.202674,2.175866,37.280257,118.906537,-0.906486
860,187698,-7.230756,0.702428,1.213601,35.637658,78.851018,14.834983
861,187916,-7.119657,0.209946,-0.283678,33.650479,27.689318,22.203512
862,188134,-7.823737,-0.591809,-0.896438,29.334530,-16.417354,22.363561
863,188352,-8.472714,-0.505570,-1.376415,25.655249,-75.164529,22.724589
864,188570,-8.758849,-0.539073,-1.226725,5.602453,-114.621447,21.903087
865,188788,-9.536379,-0.864961,-0.747137,-3.681299,-138.156966,26.182938
866,189006,-9.736938,-1.116151,0.409762,-22.815410,-119.823333,25.587432
867,189224,-9.826015,-1.507676,0.729093,-25.654128,-91.292211,27.411681
868,189442,-10.403843,-1.254208,0.269659,-39.143634,-82.609209,11.680461
869,189660,-10.663058,-0.408964,-0.234260,-39.384678,-40.721966,-6.882633
870,189878,-11.643395,0.108958,-1.270126,-38.879280,-10.852207,-25.550238
871,190096,-11.902379,0.378643,-1.639204,-30.925103,16.739920,-32.056805
872,190314,-12.402218,0.682546,-1.458451,-16.013188,39.336137,-40.058819
873,190532,-11.753573,0.613463,-0.428988,-8.282783,76.325359,-43.677766
874,190750,-10.909642,0.872219,0.909924,6.575739,102.610452,-33.023259
875,190968,-9.778886,1.292400,2.205380,21.532375,122.028820,-23.477316
876,191186,-8.180744,1.234150,2.510252,35.363012,122.144169,-4.188631
877,191404,-7.546075,1.238037,1.902742,36.426764,108.037942,7.187130
878,191622,-7.304756,0.734487,1.225798,38.532081,83.722878,15.224000
879,191840,-7.184062,-0.040694,0.180523,37.905100,20.596760,20.003184
880,192058,-7.720493,-0.480740,-1.302355,27.855204,-38.332975,23.432103
881,192276,-8.594449,-0.666507,-1.443914,22.654447,-84.556489,22.947941
882,192494,-9.109985,-0.615417,-1.398084,3.767869,-110.860643,24.773324
883,192712,-9.584556,-0.888457,-0.566529,-8.644702,-119.391414,28.274325
884,192930,-9.685653,-1.269272,0.092056,-20.332292,-113.872639,32.192973
885,193148,-9.484223,-1.416725,0.749216,-34.647785,-88.622311,25.988850
886,193366,-10.176224,-1.080367,0.344178,-45.603772,-63.390386,13.593019
887,193584,-10.887916,-0.617380,-0.280725,-39.081474,-38.869764,-7.964387
888,193802,-11.778952,0.100278,-1.353932,-40.186535,-2.402851,-23.578167
889,194020,-12.141301,0.520889,-1.478582,-31.938836,16.224798,-40.567765
890,194238,-12.074052,0.648005,-1.436022,-17.678664,55.282538,-44.476204
891,194456,-11.847334,0.617376,-0.245617,-3.415092,78.372091,-44.561851
892,194674,-10.675333,0.970039,0.921714,8.412169,105.605782,-31.873875
893,194892,-9.531159,1.212342,1.697214,23.507628,121.306976,-14.090640
894,195110,-8.480381,1.401536,2.611681,29.866409,127.248930,-2.929716
895,195328,-7.266148,1.082583,1.441045,38.535452,107.907204,6.167931
896,195546,-7.241090,0.537847,1.061413,44.669030,65.804810,19.698517
897,195764,-7.282072,-0.197097,-0.213887,39.306339,15.402120,24.851434
898,195982,-7.877252,-0.633381,-1.499599,32.144234,-40.336122,22.522108
899,196200,-8.546858,-0.619581,-1.340677,16.189458,-90.875067,17.433994
900,196418,-9.135489,-0.711910,-0.844796,2.068827,-110.987089,26.097920
901,196636,-9.211543,-1.030550,-0.338605,-7.749337,-120.004634,31.500646
902,196854,-9.895806,-1.155042,0.475527,-27.436949,-119.448619,26.940345
903,197072,-10.078107,-1.249092,0.807730,-29.138365,-98.528711,16.739514
904,197290,-10.328068,-1.066531,0.447366,-36.590771,-64.606458,11.909603
905,197508,-11.012708,-0.415812,-0.192768,-35.990650,-40.942921,-11.922437
906,197726,-11.497882,0.140553,-1.458954,-37.728534,-5.406179,-25.871316
907,197944,-12.355290,0.345306,-2.256700,-31.387563,27.352050,-41.119522
908,198162,-12.203865,0.723351,-1.097818,-18.398416,54.005530,-45.609829
909,198380,-11.936218,0.792493,-0.245204,-5.811300,81.167338,-40.687791
910,198598,-10.557545,0.860116,1.054475,11.673453,110.364011,-31.871007
911,198816,-9.431920,1.325490,2.402569,21.589004,125.917668,-13.400324
912,199034,-7.900563,1.506930,2.543002,37.353366,130.415917,-4.294527
913,199252,-7.219384,1.055706,1.815808,37.837684,93.184291,11.878805
914,199470,-6.919125,0.502293,1.065978,37.948189,62.299121,21.539802
915,199688,-7.192125,-0.293091,-0.954679,35.141903,4.699051,20.695122
916,199906,-7.832735,-0.680853,-1.301581,23.856480,-32.718177,22.677745
917,200124,-8.582094,-0.718497,-1.938773,12.932453,-95.702679,28.206725
918,200342,-9.352260,-0.626328,-0.902256,1.842462,-131.240449,25.687479
919,200560,-9.360686,-0.927394,-0.105710,-16.032286,-125.055359,29.833293
920,200778,-9.799699,-1.257661,0.405452,-30.207242,-117.296094,25.385020
921,200996,-9.825153,-1.290952,0.667874,-35.323350,-87.458406,24.840906
922,201214,-10.620681,-1.056691,0.399506,-37.612341,-63.309539,10.793796
923,201432,-11.040310,-0.432604,-0.667413,-39.662772,-23.257140,-7.904540
924,201650,-11.715649,0.266185,-1.417798,-39.537640,-10.288324,-25.750367
925,201868,-12.152594,0.506808,-2.167039,-30.028579,28.015411,-39.330942
926,202086,-12.253344,0.524220,-1.185804,-15.333183,53.913807,-46.145696
927,202304,-11.497919,0.750624,-0.202290,3.815364,81.298615,-40.101635
928,202522,-10.635196,0.905748,1.456279,14.858131,110.828502,-31.304603
929,202740,-9.028825,1.218223,2.468558,17.090193,122.654028,-16.743296
930,202958,-7.720449,1.331178,2.708745,38.551502,124.317173,-4.827528
931,203176,-7.311355,0.901905,1.895958,40.398665,91.951528,13.394220
932,203394,-7.213872,0.254431,0.659295,39.104998,63.933934,21.019337
933,203612,-7.627925,-0.397280,-0.412867,35.229449,5.152346,20.917582
934,203830,-7.892991,-0.479771,-1.268650,23.979609,-49.455023,17.965887
935,204048,-8.776815,-0.683927,-1.628762,11.132523,-106.174649,28.767667
936,204266,-9.270094,-0.754456,-0.773528,3.363095,-114.390349,26.396403
937,204484,-9.512467,-1.120924,0.130064,-13.565167,-120.495070,31.588519
938,204702,-9.642082,-1.278948,0.623229,-29.482333,-109.609491,31.861886
939,204920,-10.126909,-1.404422,0.765577,-29.701572,-91.472392,11.594393
940,205138,-10.651524,-0.899464,0.027220,-40.220733,-59.358500,3.123662
941,205356,-11.346503,-0.205833,-0.739834,-44.078532,-19.474985,-10.956376
942,205574,-11.786835,0.286579,-1.548654,-37.757777,8.922326,-24.870875
943,205792,-12.274263,0.433695,-1.801264,-23.463986,27.480189,-43.338855
944,206010,-12.077592,0.536602,-0.837076,-10.159765,62.300020,-46.718045
945,206228,-11.354294,0.863098,-0.301428,1.454855,95.301364,-33.925793
946,206446,-10.360713,1.082870,1.656082,18.186584,103.499094,-33.304701
947,206664,-8.874395,1.395838,2.312589,25.531677,131.800218,-7.737690
948,206882,-7.868371,1.335803,2.186792,40.418952,112.974966,-1.299997
949,207100,-7.276332,0.760896,1.922624,46.559955,94.879205,11.231905
950,207318,-6.979185,0.103783,0.686087,39.016548,50.940529,16.150346
951,207536,-7.542488,-0.505274,-0.789332,36.533356,-15.287061,18.122546
952,207754,-8.248373,-0.604113,-1.497747,24.314814,-58.207819,22.972445
953,207972,-9.076666,-0.596650,-1.180193,12.815746,-109.829933,26.123838
954,208190,-9.220694,-0.867550,-0.740319,1.986895,-114.816226,28.402072
955,208408,-9.497101,-1.096612,0.015619,-11.345620,-119.215266,30.915442
956,208626,-9.872685,-1.211014,0.859704,-31.134537,-102.757960,26.553107
957,208844,-10.078103,-1.502746,0.300018,-32.709660,-86.033489,19.640120
958,209062,-10.845704,-0.968403,0.317406,-36.996999,-53.219961,3.395618
959,209280,-11.427922,-0.112306,-0.746979,-40.150973,-20.846274,-19.902042
960,209498,-11.675696,0.470493,-1.670420,-34.320134,12.083222,-32.722779
961,209716,-12.198078,0.548382,-1.880823,-20.530252,31.537457,-40.628031
962,209934,-12.086209,0.619133,-0.990908,-13.043759,66.919169,-44.630604
963,210152,-11.111274,0.860788,0.558216,1.371405,95.521398,-38.500322
964,210370,-10.033920,1.033386,1.518069,18.312856,113.689942,-27.391367
965,210588,-8.590234,1.403346,2.159611,28.303675,131.506154,-6.723533
966,210806,-7.735119,1.168657,2.284346,40.153660,121.229165,-3.227280
967,211024,-6.970849,0.553190,1.894369,42.366357,86.195621,13.668470
968,211242,-7.024109,0.052873,0.322800,38.269998,40.119405,23.358315
969,211460,-7.904339,-0.390332,-1.210753,32.203741,-17.583146,29.081326
970,211678,-8.352925,-0.599240,-1.641274,25.496727,-69.054503,21.407930
971,211896,-8.623548,-0.559656,-1.301666,17.346942,-108.547714,23.371536
972,212114,-9.460799,-0.684255,-0.757149,-0.276972,-127.444820,22.879537
973,212332,-9.724705,-1.100595,0.443722,-13.429757,-120.831514,30.990424
974,212550,-10.227018,-1.349421,0.692011,-29.622808,-108.269328,27.801530
975,212768,-10.011394,-1.059679,0.491589,-38.929985,-68.634670,14.483130
976,212986,-10.815340,-0.866884,-0.106852,-38.093103,-44.105577,0.988361
977,213204,-11.338307,-0.002094,-1.003546,-34.852989,-14.925919,-16.779986
978,213422,-12.095945,0.498620,-1.830876,-32.605587,5.476279,-26.786245
979,213640,-12.403380,0.656959,-1.500813,-19.367248,37.576564,-42.660290
980,213858,-11.983949,0.371805,-0.950818,-5.041958,63.434448,-43.557962
981,214076,-10.691631,0.727162,0.410048,4.090872,86.029316,-39.065672
982,214294,-10.055125,1.207806,1.718522,11.836689,121.891883,-20.164391
983,214512,-8.596948,1.476395,2.568898,26.643994,127.335353,-7.333795
984,214730,-7.665518,1.127649,2.361317,43.859265,114.400061,5.943289
985,214948,-7.226784,0.654637,1.299097,38.834721,79.116686,14.219157
986,215166,-7.252954,0.138084,0.454136,35.809691,31.910319,20.585515
987,215384,-7.601884,-0.516269,-1.173077,33.314618,-30.185502,28.364704
988,215602,-8.328219,-0.625364,-1.569658,17.929216,-64.083850,23.428442
989,215820,-9.044926,-0.474525,-1.071770,7.569211,-107.203928,25.199691
990,216038,-9.442095,-0.866380,-0.449290,-2.558662,-115.376441,22.068937
991,216256,-9.286559,-1.074588,0.308534,-20.413294,-130.307413,32.303930
992,216474,-10.033919,-1.320511,0.620532,-34.936958,-99.401107,25.610591
993,216692,-10.389476,-1.116368,0.817382,-35.841162,-71.713153,11.370079
994,216910,-10.986631,-0.673010,-0.307395,-39.959141,-45.081386,5.334257
995,217128,-11.430862,-0.069190,-1.463631,-42.990751,-20.170990,-18.093822
996,217346,-12.120250,0.390566,-1.633946,-29.279422,14.954570,-35.073506
997,217564,-12.255938,0.466951,-1.928787,-22.708763,38.033359,-46.078350
998,217782,-11.888854,0.610269,-0.890135,-7.474489,73.439391,-44.854346
999,218000,-10.802999,0.896971,0.785016,5.715272,101.774310,-32.774765
1000,218218,-9.939386,1.306829,1.808564,21.951855,108.468305,-22.224318
1001,218436,-8.628992,1.372695,2.517717,31.934379,125.692622,-9.564837
1002,218654,-7.241719,1.037662,2.118489,35.333334,108.214144,2.673215
1003,218872,-6.886734,0.658345,1.178110,39.565591,71.477956,14.965172
1004,219090,-7.358740,-0.060881,-0.058896,36.691121,27.930327,21.485687
1005,219308,-7.662767,-0.280681,-1.457965,26.578295,-35.930726,21.395315
1006,219526,-8.708445,-0.655297,-1.378202,21.604565,-71.180858,26.562741
1007,219744,-8.898942,-0.718899,-1.261696,8.811227,-108.667897,20.834006
1008,219962,-9.638556,-0.985125,-0.555257,-3.872035,-116.780805,29.794156
1009,220180,-9.613984,-1.028024,0.486040,-19.187087,-117.093688,29.528145
1010,220398,-9.709871,-1.314545,0.725938,-32.527158,-96.581991,18.026161
1011,220616,-10.251228,-1.127422,0.434874,-41.460368,-67.297103,12.139047
1012,220834,-10.927615,-0.497718,-0.620159,-44.346647,-37.602068,-11.248883
1013,221052,-11.521399,0.315979,-1.258542,-34.505326,-2.937211,-19.129720
1014,221270,-11.789937,0.407765,-1.841251,-28.163437,9.078778,-36.763528
1015,221488,-12.221371,0.735184,-1.254275,-16.233057,49.686468,-43.961847
1016,221706,-11.715924,0.751213,-0.249467,-7.336666,78.219151,-42.842510
1017,221924,-10.717475,1.025391,0.850377,6.041513,98.683384,-34.791979
1018,222142,-9.367746,1.226980,1.920645,24.033567,122.655445,-16.637545
1019,222360,-7.883779,1.572703,2.562054,32.978928,130.402323,0.054405
1020,222578,-7.399298,0.983413,2.248988,38.968041,110.487708,9.990166
1021,222796,-7.147059,0.434548,1.196389,39.446579,65.929607,15.315836
1022,223014,-7.224992,-0.198491,0.033748,39.113879,10.577077,20.828819
1023,223232,-7.644735,-0.180446,-1.366022,29.002511,-44.353221,23.923749
1024,223450,-8.490925,-0.580017,-1.753395,19.978950,-76.185770,28.414341
1025,223668,-9.063380,-0.690577,-0.912783,3.757898,-128.748517,21.811500
1026,223886,-9.264412,-0.800152,-0.283454,-12.179913,-127.448206,25.110592
1027,224104,-9.733628,-1.089172,0.352268,-24.935766,-123.374218,28.602625
1028,224322,-10.100711,-1.314642,0.638634,-27.512584,-91.171094,23.180775
1029,224540,-10.606916,-1.067525,0.335475,-37.542623,-63.608826,9.873753
1030,224758,-11.199366,-0.677009,-0.811695,-36.817911,-31.681570,-3.749420
1031,224976,-11.652258,0.206896,-1.429169,-41.388796,-6.150813,-26.572384
1032,225194,-12.268102,0.424978,-1.791758,-25.479516,25.227276,-41.218828
1033,225412,-12.164002,0.603763,-1.762834,-13.906966,47.214056,-42.742232
1034,225630,-11.764124,0.774545,-0.017550,-2.395695,82.852987,-43.649260
1035,225848,-10.630074,0.845043,1.299952,14.315839,104.195724,-31.109612
1036,226066,-9.369446,1.152151,2.052228,19.784046,113.685847,-15.657230
1037,226284,-8.208667,1.368282,1.954762,33.396309,120.193785,-3.688306
1038,226502,-7.135312,1.019956,2.012539,38.985683,105.630197,7.373031
1039,226720,-7.048206,0.363881,0.938023,38.033658,66.865630,18.494129
1040,226938,-7.441233,-0.146684,-0.562442,33.908379,6.038377,17.283649
1041,227156,-7.931677,-0.555787,-1.417940,30.066146,-40.721827,22.852247
1042,227374,-8.943672,-0.565579,-1.903980,13.131251,-91.723224,29.292965
1043,227592,-9.552388,-0.862161,-1.129633,4.250725,-126.968806,24.936280
1044,227810,-9.324374,-0.892942,-0.257210,-8.680108,-125.259688,26.351622
1045,228028,-9.833805,-1.363741,0.331770,-22.807437,-109.030094,23.135238
1046,228246,-9.908049,-1.467352,0.663471,-32.772462,-85.180460,20.286398
1047,228464,-10.438307,-0.829849,0.492404,-35.895369,-57.364880,8.852567
1048,228682,-10.877162,-0.264593,-0.857920,-39.322618,-29.466415,-13.904897
1049,228900,-11.874858,0.423929,-1.749399,-33.840603,-1.451035,-24.023229
1050,229118,-12.329129,0.469474,-1.756773,-28.651966,33.067825,-39.166211
1051,229336,-12.029180,0.517504,-1.121057,-7.411810,54.435896,-47.995531
1052,229554,-11.349660,0.674906,-0.334714,-4.555625,78.333338,-39.032448
1053,229772,-10.529951,0.918753,1.197786,13.956499,114.205863,-25.588400
1054,229990,-9.131696,1.419149,2.097074,30.109082,127.679824,-13.554410
1055,230208,-8.152910,1.448386,2.367702,32.380495,117.938932,-1.732118
1056,230426,-7.124241,0.994548,1.826250,44.879347,92.355847,11.898638
1057,230644,-7.260916,0.346183,0.722487,39.901632,58.620217,19.355012
1058,230862,-7.357473,-0.423112,-0.467333,40.135929,7.629135,20.061765
1059,231080,-7.782673,-0.532214,-1.191468,28.057978,-45.278230,18.019967
1060,231298,-8.859615,-0.567955,-1.521226,12.852265,-88.617389,23.369088
1061,231516,-9.191787,-0.699079,-0.919040,-6.773398,-130.381964,26.915808
1062,231734,-9.210499,-1.102406,-0.021216,-7.394706,-124.849449,30.634518
1063,231952,-9.712589,-1.416332,0.434246,-27.261646,-111.292331,24.610814
1064,232170,-10.135916,-1.310678,0.881875,-27.644801,-89.823887,19.695089
1065,232388,-10.706652,-0.971328,-0.288271,-34.259919,-58.975209,7.943419
1066,232606,-11.380609,-0.476324,-0.512682,-44.169429,-32.553333,-8.672677
1067,232824,-11.856509,0.296267,-1.332629,-35.234564,5.010003,-32.825451
1068,233042,-12.024234,0.509934,-1.704355,-27.393041,25.381898,-41.791379
1069,233260,-11.964118,0.599497,-1.065223,-14.411424,65.600446,-48.989427
1070,233478,-11.636806,0.893593,-0.315062,6.000509,88.194646,-38.056304
1071,233696,-10.169644,0.989484,1.550786,20.681184,118.797425,-29.412949
1072,233914,-8.711559,1.228792,2.293834,26.952710,131.628593,-16.325671
1073,234132,-7.621939,1.278811,2.090469,38.205117,117.914193,-4.100124
1074,234350,-7.023350,0.697093,1.591525,36.215575,89.521999,15.506982
1075,234568,-6.992204,0.043686,0.373450,39.330416,55.620094,19.605941
1076,234786,-7.693327,-0.472419,-0.660289,36.153342,-9.033032,19.273601
1077,235004,-8.100509,-0.544193,-2.005704,23.635814,-55.509130,18.626572
1078,235222,-8.693776,-0.752803,-1.374430,9.503711,-109.038111,26.089613
1079,235440,-9.307336,-0.616453,-0.589233,-6.607203,-121.263234,30.966525
1080,235658,-9.445927,-0.894060,0.488229,-17.620315,-122.086199,36.268482
1081,235876,-9.601981,-1.424786,0.346655,-31.928359,-104.920740,25.725404
1082,236094,-10.147369,-1.359011,0.420576,-33.828472,-82.336282,18.495910
1083,236312,-10.892221,-0.641896,0.171019,-36.513335,-62.895802,5.396065
1084,236530,-11.536670,-0.104992,-0.750310,-35.689617,-19.643244,-9.267155
1085,236748,-11.921143,0.289291,-1.769986,-33.258800,9.222027,-34.396766
1086,236966,-12.131251,0.577315,-1.788239,-26.448637,31.241244,-41.104521
1087,237184,-12.063314,0.708024,-1.279014,-15.488457,58.067935,-41.042431
1088,237402,-11.261549,0.789849,0.432125,4.814651,89.533085,-42.258880
1089,237620,-10.084339,0.951970,1.599539,14.122867,116.837287,-24.614628
1090,237838,-8.772073,1.431137,2.970687,22.451585,137.998627,-12.930498
1091,238056,-7.857713,1.183602,2.504234,36.768747,114.410370,1.914586
1092,238274,-7.213604,0.834127,1.758837,39.064390,84.771882,12.219093
1093,238492,-7.469399,0.096781,0.306676,37.550976,38.849941,22.146908
1094,238710,-7.551514,-0.356270,-0.831518,33.179941,-7.474667,17.333766
1095,238928,-8.280475,-0.813858,-1.601681,28.838526,-72.926872,20.063278
1096,239146,-8.915329,-0.551421,-1.219425,8.478650,-96.894865,25.635355
1097,239364,-9.171006,-0.645228,-0.829996,-8.332460,-121.618511,28.882063
1098,239582,-9.599345,-1.102499,0.185171,-12.649543,-137.716809,32.750670
1099,239800,-9.791513,-1.388432,0.489325,-24.998878,-110.742262,25.487042
1100,240018,-10.011653,-1.421637,0.593758,-35.609457,-75.926796,14.049065
1101,240236,-10.649417,-0.624304,-0.250957,-33.659941,-54.005609,-1.716843
1102,240454,-11.239538,-0.079192,-1.293800,-39.727912,-11.615290,-14.964815
1103,240672,-12.154314,0.230998,-1.417000,-31.425767,6.944210,-35.907755
1104,240890,-12.568564,0.458429,-1.576006,-23.477040,46.002083,-40.155015
1105,241108,-12.043257,0.550885,-0.539929,-10.253240,80.733651,-43.673593
1106,241326,-11.292017,0.619910,0.363874,9.183257,94.786017,-43.961389
1107,241544,-9.934591,1.124405,2.041913,19.531991,117.091217,-22.171842
1108,241762,-8.209053,1.487629,2.303134,31.439641,131.588787,-0.899517
1109,241980,-7.497213,1.197981,2.351265,35.507240,115.340981,2.897463
1110,242198,-7.065104,0.534906,1.508358,42.360628,74.141644,16.606569
1111,242416,-7.252572,0.155220,0.245032,41.354758,36.683955,16.155334
1112,242634,-8.000915,-0.426359,-1.313458,32.124178,-29.435237,24.063082
1113,242852,-8.296059,-0.722901,-1.732528,22.421104,-68.670650,24.369744
1114,243070,-9.083758,-0.634039,-1.323440,6.548858,-116.428618,26.320410
1115,243288,-9.510597,-0.857084,-0.911537,-3.334459,-128.072307,28.825259
1116,243506,-9.409894,-1.021659,0.437619,-22.186512,-121.407797,29.620850
1117,243724,-9.829331,-1.371645,0.867553,-28.084677,-95.398320,26.619511
1118,243942,-10.353324,-1.234193,0.453777,-36.074528,-76.328862,13.539553
1119,244160,-10.880499,-0.685852,-0.238628,-37.264750,-35.224992,0.926986
1120,244378,-11.575382,0.155551,-1.509604,-36.528251,-17.918754,-21.482395
1121,244596,-11.780308,0.417813,-1.702674,-29.155182,12.970556,-39.116797
1122,244814,-12.201213,0.564578,-1.580899,-20.359132,44.257596,-42.389125
1123,245032,-12.090642,0.679654,-0.276393,-12.888832,67.128149,-45.446373
1124,245250,-11.223760,0.682420,0.515249,10.282741,97.870278,-37.620623
1125,245468,-9.675191,1.248894,2.007865,20.127270,133.208076,-20.128288
1126,245686,-8.309120,1.334470,2.309123,27.220097,119.139203,-4.155263
1127,245904,-7.412840,1.109143,2.115565,40.841190,110.190616,6.985027
1128,246122,-7.006178,0.633438,1.012538,32.607871,66.525163,16.355013
1129,246340,-7.309039,-0.103739,-0.481077,35.030895,26.532132,19.853556
1130,246558,-7.945286,-0.593629,-0.787019,29.530534,-30.394079,17.963804
1131,246776,-8.586449,-0.629993,-1.775884,19.688479,-85.159565,21.768673
1132,246994,-9.170628,-0.832014,-1.505749,6.535255,-118.113644,26.027274
1133,247212,-9.452115,-0.854170,-0.220775,-9.767342,-131.571461,29.388905
1134,247430,-9.536720,-1.256749,0.383020,-21.446269,-119.730031,30.309638
1135,247648,-9.972858,-1.326776,0.791736,-24.896940,-101.488907,26.464583
1136,247866,-10.199908,-1.262310,0.483930,-36.155161,-72.686295,4.206559
1137,248084,-10.814717,-0.664361,-0.488714,-45.301400,-36.905576,-10.151310
1138,248302,-11.698770,0.052766,-1.334095,-41.515626,-8.778787,-20.811262
1139,248520,-12.185956,0.466439,-2.323611,-24.797726,16.019555,-34.803259
1140,248738,-12.203933,0.610965,-1.329963,-20.450266,51.298328,-39.420345
1141,248956,-11.729618,0.659572,-0.256303,-3.939548,74.096261,-43.640993
1142,249174,-10.738536,0.986153,0.799780,11.177515,113.051037,-31.294492
1143,249392,-9.468593,1.300462,1.951824,18.356702,118.062359,-22.847771
1144,249610,-8.068546,1.336835,2.122986,33.494598,126.647937,-2.868144
1145,249828,-7.546752,0.994149,2.428789,36.478705,109.715178,8.730564
1146,250046,-7.250158,0.338123,1.081216,39.000837,68.425562,19.267351
1147,250264,-7.528084,-0.153485,-0.079450,39.206318,16.648118,21.548260
1148,250482,-7.786415,-0.597629,-1.567402,31.521919,-37.303699,27.712700
1149,250700,-8.659313,-0.508735,-1.370518,19.112981,-85.182670,21.502056
1150,250918,-9.161506,-0.734861,-1.087835,1.042057,-114.873889,32.311598
1151,251136,-9.601340,-0.880065,-0.636532,-8.281339,-124.636050,26.236673
1152,251354,-9.612862,-1.253443,0.839024,-22.213046,-114.680507,27.547625
1153,251572,-10.126543,-1.119501,0.736877,-31.639042,-93.703628,17.349361
1154,251790,-10.599901,-1.237455,0.538923,-37.064883,-67.062165,5.213497
1155,252008,-11.148844,-0.446707,-0.835226,-37.240957,-39.703393,-8.021218
